"asv_name","percent_match","kingdom","phylum","class","order","family","genus","species"
"ASV5041_count_10",90.0755,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV5043_count_10",90.754,"Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA
"ASV5042_count_10",88.8422857142857,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV4942_count_10",86.75,"Fungi",NA,NA,NA,NA,NA,NA
"ASV4935_count_10",90.4885,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV5067_count_10",91.228,"Metazoa","Chordata","Actinopteri",NA,NA,NA,NA
"ASV5178_count_9",86.6915,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV5090_count_9",100,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Methylobacterium",NA
"ASV5003_count_10",88.525,"Bacillati","Actinomycetota",NA,NA,NA,NA,NA
"ASV4941_count_10",100,NA,NA,NA,NA,NA,NA,NA
"ASV5180_count_9",85.73525,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV5027_count_10",88.3044,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV5021_count_10",92.289,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV4916_count_10",92.651,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV5195_count_9",90.6185,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV5103_count_9",92.072,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV5168_count_9",92.421,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV5221_count_9",93.625,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV5019_count_10",100,"Metazoa","Arthropoda","Malacostraca","Amphipoda","Allocrangonyctidae","Pseudoniphargus","Pseudoniphargus brevipedunculatus"
"ASV5018_count_10",89.453,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV5028_count_10",87.191,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV5155_count_9",85.714,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV5044_count_10",92.3028,"Metazoa","Rotifera","Eurotatoria","Philodinida",NA,NA,NA
"ASV5194_count_9",89.474,"Metazoa","Arthropoda","Insecta",NA,NA,NA,NA
"ASV4968_count_10",99.841,"Metazoa","Mollusca","Cephalopoda","Octopoda","Bolitaenidae","Japetella","Japetella diaphana"
"ASV5165_count_9",87.685,"Metazoa","Rotifera",NA,NA,NA,NA,NA
"ASV5232_count_9",89.474,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV5026_count_10",85.345,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV4937_count_10",91.657,"Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"ASV5011_count_10",88.364,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV4958_count_10",90.115,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV5089_count_9",85.039,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV4965_count_10",87.124,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV5186_count_9",89.781,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"ASV5023_count_10",100,"Pseudomonadati","Planctomycetota","Planctomycetia",NA,NA,NA,NA
"ASV5039_count_10",88.1775,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV5050_count_10",88.2015,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV5082_count_9",85.714,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV5156_count_9",88.6573333333333,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV5214_count_9",92.593,"Metazoa","Chordata","Actinopteri","Siluriformes",NA,NA,NA
"ASV5128_count_9",88.889,"Metazoa","Chordata",NA,NA,NA,NA,NA
"ASV5079_count_9",91.95675,"Pseudomonadati","Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,NA,NA
"ASV5066_count_10",99.618,"Metazoa","Arthropoda","Arachnida","Pseudoscorpiones","Geogarypidae","Geogarypus","Geogarypus longidigitatus"
"ASV5134_count_9",91.026,"Metazoa","Arthropoda","Malacostraca","Cumacea",NA,NA,NA
"ASV5105_count_9",94.34,"Metazoa","Mollusca","Gastropoda","Stylommatophora","Geomitridae",NA,NA
"ASV5004_count_10",94.7293333333333,NA,NA,NA,NA,NA,NA,NA
"ASV4936_count_10",93.4765,"Bacillati","Actinomycetota","Actinomycetes","Streptosporangiales",NA,NA,NA
"ASV4996_count_10",92.7,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV5005_count_10",92.25,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"ASV5118_count_9",85.539,"Bacillati",NA,NA,NA,NA,NA,NA
"ASV5097_count_9",91.111,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA
"ASV5062_count_10",85.68,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV5230_count_9",93.382,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Roseomonadaceae",NA,NA
"ASV5182_count_9",92.647,"Pseudomonadati","Pseudomonadota","Alphaproteobacteria","Acetobacterales",NA,NA,NA
"ASV5132_count_9",93.478,"Pseudomonadati","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA
"ASV5009_count_10",86.275,"Pseudomonadati",NA,NA,NA,NA,NA,NA
"ASV5025_count_10",85,"Metazoa",NA,NA,NA,NA,NA,NA
"ASV4952_count_10",88.4465,"Pseudomonadati","Pseudomonadota",NA,NA,NA,NA,NA
"ASV5073_count_9",100,"Metazoa","Chordata","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
